
ADJ;BEADJ;SG	que
ADJ;CAUSV;PL	que
ADJ;CAUSV;SG	que
ADJ;CMPR	gle, nno, nob
ADJ;COM;PL	fin.1, fin.2, que, sme
ADJ;COM;SG	que, sme
ADJ;COMPV;PL	que
ADJ;COMPV;SG	que
ADJ;DAT/GEN;FEM;SG;DEF	ron
ADJ;DAT/GEN;FEM;SG;INDF	ron
ADJ;DAT/GEN;MASC;SG;DEF	ron
ADJ;DAT/GEN;MASC;SG;INDF	ron
ADJ;DAT/GEN;NEUT;SG;DEF	ron
ADJ;DAT/GEN;NEUT;SG;INDF	ron
ADJ;DAT/GEN;PL;DEF	ron
ADJ;DAT/GEN;PL;INDF	ron
ADJ;DAT;DU	dsb
ADJ;DAT;FEM;SG	ces, dsb, fao, lat
ADJ;DAT;MASC/FEM;SG	lat
ADJ;DAT;MASC;PL	fao
ADJ;DAT;MASC;SG	ces, dsb, fao, lat
ADJ;DAT;NEUT;SG	ces, dsb, fao, lat
ADJ;DAT;PL	ces, dsb, gle, pol, que
ADJ;DAT;PL;FEM	lav
ADJ;DAT;PL;FEM;CMPR	lit
ADJ;DAT;PL;FEM;POS	lit
ADJ;DAT;PL;FEM;SPRL	lit
ADJ;DAT;PL;MASC	lav
ADJ;DAT;PL;MASC;CMPR	lit
ADJ;DAT;PL;MASC;POS	lit
ADJ;DAT;PL;MASC;SPRL	lit
ADJ;DAT;SG	que
ADJ;DAT;SG;FEM	gle, lav
ADJ;DAT;SG;FEM;CMPR	lit
ADJ;DAT;SG;FEM;POS	lit
ADJ;DAT;SG;FEM;SPRL	lit
ADJ;DAT;SG;MASC	gle, lav
ADJ;DAT;SG;MASC;CMPR	lit
ADJ;DAT;SG;MASC;POS	lit
ADJ;DAT;SG;MASC;SPRL	lit
ADJ;DEF	nld, nno, swe
ADJ;DEF;CMPR	nld
ADJ;DEF;COMPV	swe
ADJ;DEF;MASC;SG	swe
ADJ;DEF;MASC;SG;SPRL	swe
